,1_times_lag6,2_times_lag6,3_times_lag6,4_times_lag6,5_times_lag6,6_times_lag6,7_times_lag6,8_times_lag6,9_times_lag6,10_times_lag6,11_times_lag6,12_times_lag6,13_times_lag6,14_times_lag6,15_times_lag6,16_times_lag6,17_times_lag6,18_times_lag6,19_times_lag6,20_times_lag6,test_percentage
0,34.09825,33.495388,33.672623,34.902615,33.66399,34.537582,35.704086,34.209633,34.048126,34.63827,36.451424,34.02597,34.26926,31.730581,36.186024,34.368626,34.16946,34.429085,33.595173,34.262035,-37.809999999999945
1,-38.155052,-37.7641,-36.910366,-36.36971,-36.253933,-37.55993,-38.455017,-36.599335,-34.941956,-35.214542,-38.595955,-38.502434,-36.100636,-37.13901,-37.266552,-35.868645,-38.237877,-36.78202,-37.74548,-37.080532,5.799999999999727
2,4.7096057,5.342751,5.914183,6.1319795,5.3535066,5.3765354,5.7478323,5.74757,5.387798,5.873188,6.099252,5.32691,5.958676,5.493206,6.676996,6.342727,5.6892376,5.9777994,5.205372,5.533771,3.630000000000109
3,3.754742,3.5214715,2.9121668,3.8209496,3.6441035,3.3875666,3.9709542,3.8963814,3.7672014,3.7321606,4.0983977,3.8067288,3.3209653,3.7228076,3.9225926,3.2013543,3.7677224,3.7852871,3.501341,3.495412,22.43000000000029
4,22.111597,22.037401,21.623264,21.9267,21.406029,21.223318,22.256704,22.46592,21.663687,22.233612,22.907932,22.042896,21.574812,19.587582,23.675875,22.48969,22.102112,21.642063,21.933855,22.97361,-20.91000000000031
5,-21.02652,-20.902365,-20.459343,-20.846409,-19.93417,-20.996595,-21.630756,-20.665287,-19.049677,-20.33133,-20.430573,-20.942312,-19.254671,-20.255684,-19.992598,-19.878553,-21.105032,-21.127886,-21.150126,-19.806513,-3.849999999999909
6,-3.69393,-3.7088695,-3.3720238,-3.7003126,-4.4445767,-3.2936707,-4.0559654,-3.9398353,-3.4071863,-3.717606,-4.2544713,-4.750947,-3.4864957,-3.6574626,-3.98913,-3.4098976,-3.803135,-4.097965,-3.56205,-3.6739478,41.05000000000018
7,40.464966,39.473316,39.603935,40.992847,39.156902,40.88152,42.208683,40.682167,40.438046,41.446632,42.404808,40.31422,40.41462,37.29808,42.770683,40.932903,40.48111,40.4815,40.045036,41.08827,23.049999999999727
8,23.253113,22.688562,21.976877,22.686733,22.424082,21.859564,23.198227,22.965725,22.376677,22.728523,24.138668,22.531391,22.164864,20.319008,23.955824,22.730568,22.596748,22.43507,22.5336,23.225689,2.430000000000291
9,1.9338388,2.6490533,2.7530704,2.758083,2.7382379,2.2943707,2.3206832,2.3316014,2.2186246,1.9804627,3.1048384,2.253795,2.775137,2.1535435,2.9187093,2.52264,2.3677797,2.6888735,2.0799537,2.174123,18.33999999999969
10,17.539959,17.67201,17.790215,18.545961,17.97487,18.907455,18.870884,17.98067,17.84374,18.185806,19.490324,17.862452,18.45884,17.23907,19.50047,18.107376,18.058609,18.233107,17.653894,17.654081,12.829999999999927
11,12.689589,12.744477,11.848038,12.789049,12.597862,12.320979,12.848576,13.028248,12.632331,12.625698,13.905491,12.582254,12.65471,11.8098135,13.777065,12.76554,12.961862,12.615748,12.640254,12.8539,-6.089999999999691
12,-6.562717,-6.068471,-5.9464307,-5.2675133,-5.636687,-6.0835047,-6.151898,-5.565672,-6.5567927,-5.008554,-6.030755,-6.513518,-5.916646,-6.5570245,-6.0700655,-5.776571,-6.096188,-5.549556,-6.3989825,-6.708215,-25.559999999999945
13,-25.543766,-25.54275,-24.98351,-24.82201,-24.788279,-25.648193,-26.247705,-25.500792,-24.245964,-23.906837,-26.071896,-26.533716,-23.98877,-24.994846,-25.230131,-24.39147,-25.762875,-25.186337,-25.60101,-25.03339,1.8299999999999272
14,1.5919586,1.6904638,1.6909748,1.8832868,1.6502218,1.911568,1.8803444,1.7258966,1.7589675,2.0348458,1.6546348,1.63341,1.8047436,1.7175629,2.0757155,1.9911914,1.9448771,1.911204,1.9842507,1.8227518,1.9200000000000728
15,2.2355354,1.8788712,1.6326288,1.665846,1.8483096,1.3429848,1.9782948,1.953497,1.7605644,1.9842174,2.0097704,1.9542253,1.639031,1.6483737,1.8446817,2.0448284,2.067171,1.9016081,1.7564192,2.10976,34.929999999999836
16,34.37293,33.757572,34.096825,34.64188,33.446087,34.28705,35.525024,34.473976,33.94878,34.938965,35.731285,34.23311,33.966225,31.117218,36.385456,34.763268,34.168182,34.156597,33.902645,35.183468,8.300000000000182
17,8.518713,8.053722,8.251163,8.456602,8.515219,8.0822935,8.749104,8.089346,8.0537615,8.069807,9.035496,7.976139,8.028503,7.549714,8.377149,7.902656,8.035636,8.32396,7.907814,7.9814453,-7.300000000000182
18,-7.3412414,-7.301017,-6.8250194,-6.9040384,-7.352717,-6.9233713,-7.5208454,-6.465178,-6.113334,-6.5292435,-7.4620895,-7.6491404,-6.6237164,-7.1341166,-7.2401075,-6.4420986,-7.3286715,-7.342938,-6.8570356,-7.038048,29.86999999999989
19,28.934074,28.724072,28.927076,30.0131,28.702553,29.95585,30.627312,29.526054,29.331347,29.926651,31.184566,29.314049,29.686756,27.488134,31.430433,29.779316,29.551683,29.597101,28.934267,29.502377,4.160000000000309
20,4.5115037,4.258114,3.5286093,4.042089,4.347022,3.6781917,4.217423,4.496116,4.1506257,3.99337,4.78171,4.1939263,3.6991284,3.7704163,4.5473332,4.1607275,4.318504,4.1441793,4.156458,4.164691,4.9399999999996
