,1_times_lag5,2_times_lag5,3_times_lag5,4_times_lag5,5_times_lag5,6_times_lag5,7_times_lag5,8_times_lag5,9_times_lag5,10_times_lag5,11_times_lag5,12_times_lag5,13_times_lag5,14_times_lag5,15_times_lag5,16_times_lag5,17_times_lag5,18_times_lag5,19_times_lag5,20_times_lag5,test_value
0,2197.519307510376,2198.6893056793215,2197.827111618042,2198.510741607666,2198.1965822143557,2198.972480194092,2198.9101118011477,2197.492291824341,2198.5111822052004,2197.7941068573,2197.892749206543,2199.1916002197268,2198.227685348511,2198.602300064087,2197.7285856170656,2197.758986846924,2197.0452894134523,2198.7573942108156,2197.812562362671,2198.8196863098146,2191.855
1,2207.260053138733,2208.245844345093,2206.756601791382,2206.489341239929,2207.101744155884,2207.5590643692017,2207.5210833358765,2208.2721409606934,2207.372017364502,2207.5578198242188,2208.3796620178223,2206.41891620636,2207.6218628692627,2206.679474334717,2207.1944441604614,2207.230750541687,2206.3903031158447,2207.09270236969,2208.3301892089844,2207.33493850708,2169.674
2,2147.479955886841,2149.558147644043,2147.4090273132324,2149.405855392456,2148.8495084991455,2148.683593963623,2148.9673101654053,2147.1606275787353,2149.6402437438965,2148.3274061431885,2149.081657623291,2148.101984237671,2147.5852186431885,2149.814411376953,2148.8829405059814,2147.8027631988525,2148.5642912139892,2147.85621282959,2148.413158630371,2147.813736175537,2160.239
3,2151.3353821411133,2151.585221923828,2151.3395001068116,2151.774346031189,2149.693957008362,2151.61293283844,2152.1438776626587,2151.1790157928467,2151.36280027771,2151.2676388397217,2149.837108291626,2151.0863796844483,2152.0369316711426,2152.2954737319947,2151.1734749450684,2151.453045524597,2151.4563862457276,2151.144113220215,2151.02961126709,2151.194015182495,2126.907
4,2094.9181675262453,2094.852083618164,2094.3403419799806,2094.3070473022462,2093.648653442383,2094.340406829834,2093.142218048096,2093.967169219971,2094.0944008178712,2092.863127166748,2095.2171406097414,2094.383676940918,2095.1972336120607,2092.33912890625,2094.4097656555177,2093.7378868408205,2095.657343322754,2095.5232414550783,2094.865477020264,2093.838266784668,2136.729
5,2146.362934020996,2147.1901625671385,2145.3833626785276,2147.1943186798094,2147.13437071228,2146.2966689147947,2146.3358754196165,2147.4073790588377,2146.20965662384,2146.1652545013426,2146.7367323913572,2146.6408852615355,2146.3438414611815,2146.274407295227,2146.150534538269,2146.713441757202,2144.34619751358,2145.189796356201,2146.1598958053587,2146.644603637695,2134.11
6,2131.9236632442476,2132.2463307237626,2131.7534390544893,2130.2629886722566,2131.2560835933687,2131.6416293239595,2131.9835365867616,2131.7407554244996,2132.1814806318284,2131.525827035904,2132.824085698128,2131.1570259189607,2131.775343999863,2131.3926981544496,2131.171493396759,2132.404861674309,2130.616314754486,2132.4100547885896,2131.1304205513,2131.4129890060426,2144.821
7,2155.5178660354613,2155.432125946045,2156.1254967651366,2154.778248687744,2155.666616340637,2155.7373398742675,2154.591676612854,2155.5508278808593,2156.418041130066,2155.557542701721,2155.9203337631225,2154.910398384094,2154.7477416000365,2154.9715727767943,2155.628967185974,2155.9906100234984,2154.5126065216064,2155.3374375305175,2154.690743347168,2155.555083175659,2133.371
8,2121.678703971863,2121.4972731552125,2121.32025403595,2122.830553718567,2122.6168419799806,2122.4309994659425,2123.0910984954835,2120.7710186920167,2122.7277028045655,2121.619673439026,2123.9156186065675,2120.823841758728,2121.6080643615724,2122.886760421753,2121.5135619125367,2122.2706591567994,2121.7672078094483,2121.38778276062,2121.7993504486085,2122.8498751602174,2149.076
9,2163.953779006958,2163.970426345825,2164.8184392700196,2164.345995689392,2164.7839677581787,2164.8656337509155,2164.0989091644287,2164.5886905441284,2164.3256576309204,2164.6375034103394,2163.9897287139893,2164.5679900894165,2164.1784837493897,2163.981559539795,2164.0102975616455,2164.1806495437622,2163.2413385162354,2164.25697114563,2163.538438583374,2164.935009742737,2150.258
10,2151.549648507118,2151.2484966950415,2150.763560338497,2151.1522697048185,2151.555582864761,2152.0673010187147,2151.444935544014,2151.329354985237,2151.6701870994566,2151.6053727703093,2151.332257493019,2150.5443312363623,2151.8742737607954,2150.887091441631,2151.652264936447,2150.894238157749,2151.1205857830046,2151.5422119932173,2151.9576538639067,2151.95680592823,2165.118
11,2179.410513847351,2179.5747918777465,2179.7491140060424,2178.960593193054,2180.1643285446166,2179.46095463562,2178.9806346588134,2179.9795407943725,2179.410007446289,2179.390250175476,2180.257621734619,2179.340529411316,2179.6248740844726,2178.9123296432494,2179.0403747253417,2179.1511592559814,2178.439199417114,2179.2906055145263,2179.112737625122,2180.1487807922363,2164.5589999999997
12,2163.505103930473,2163.6052570786474,2163.3650377836225,2164.516508616149,2164.839603200197,2164.1684056665895,2164.560199636608,2163.7352772798536,2164.7113804962632,2163.7832461442945,2164.4757860820887,2163.2072415199277,2164.0218391861913,2164.341276421785,2163.9757440533635,2163.5212210264203,2163.6974499073026,2163.4821413602826,2164.302381679058,2164.339573055148,2170.867
13,2176.4948581619265,2177.11308373642,2176.597164051056,2176.8082679672243,2176.6978324813845,2176.6319927139284,2176.5671900672914,2177.197340385437,2177.044577018738,2176.6964277191164,2177.5834034843447,2176.699461357117,2177.164772407532,2177.0515378875734,2176.4049967689516,2177.1375664634706,2176.231413738251,2176.1253794593813,2177.3523801727297,2177.4769548339846,2180.192
14,2188.8392959518433,2189.1080289764404,2188.9837051315308,2189.061676589966,2189.112316696167,2189.3469911499024,2190.050124732971,2189.294421760559,2189.32179221344,2188.7653547210693,2188.9380746765137,2189.505889503479,2189.21410521698,2188.909469215393,2189.311077682495,2188.7521539611816,2188.6714006347656,2189.1862378997803,2189.2788949890137,2189.32375201416,2178.695
15,2177.035158581734,2177.7679007124902,2177.2451123666765,2177.4026456546785,2177.062671966553,2177.092738814354,2177.0527061891557,2177.192941017151,2177.4631484222414,2177.345246858597,2177.7102499675752,2176.8322499465944,2176.801851100922,2177.2449984025957,2177.5136361789705,2177.560123152733,2177.088765330315,2177.2411460351946,2177.805890388489,2177.5870294046404,2176.2889999999998
16,2173.9022135391233,2173.9389936580656,2173.6301455154417,2173.84627148056,2173.5867530956266,2174.0286438121793,2174.3752964391706,2173.773158039093,2173.8896093025205,2173.7628323688505,2173.9059011592863,2173.414120639801,2174.0905255928037,2174.0395729198453,2174.1944107666013,2174.105519975662,2173.590284790039,2173.522830451965,2173.900104726791,2173.6162619247434,2180.473
17,2184.5821079711914,2184.7069215278625,2184.695779273987,2184.8375248413086,2184.268488834381,2184.507090042114,2184.7633213500976,2184.8021902542114,2184.54442162323,2184.230443666458,2184.3547517757415,2184.707344482422,2184.7275199394226,2184.4548592071533,2184.6744479637146,2184.8068446617126,2184.380948255539,2184.721032569885,2184.821979473114,2184.5667995910644,2148.71
