,1_times_lag4,2_times_lag4,3_times_lag4,4_times_lag4,5_times_lag4,6_times_lag4,7_times_lag4,8_times_lag4,9_times_lag4,10_times_lag4,11_times_lag4,12_times_lag4,13_times_lag4,14_times_lag4,15_times_lag4,16_times_lag4,17_times_lag4,18_times_lag4,19_times_lag4,20_times_lag4,test_percentage
0,22.393803,22.86981,21.967093,22.070936,22.330488,22.257093,22.240522,21.302176,22.444927,21.87355,22.04569,21.22583,22.563536,22.85703,23.149796,21.756931,22.898483,21.303167,22.298311,23.021656,15.612999999999829
1,15.004971,16.34355,15.732802,14.835276,15.646819,15.019734,15.031578,15.159598,14.628542,15.155917,15.629146,16.17098,14.91129,16.005854,14.726514,15.229309,15.913277,15.195566,15.510605,15.266529,-22.18100000000004
2,-20.684265,-21.020826,-21.644476,-20.932571,-22.430468,-21.556707,-22.39739,-22.423077,-21.174124,-22.556335,-21.862547,-21.632101,-21.740051,-20.149172,-21.018124,-22.313137,-21.005493,-21.862324,-23.321589,-22.549788,-9.434999999999945
3,-9.024845,-9.361357,-9.238008,-8.860743,-8.639449,-9.660015,-8.800999,-10.032369,-8.185822,-9.447409,-10.027103,-8.176375,-8.368391,-8.596446,-8.83988,-8.559325,-8.794522,-9.711133,-9.892225,-9.561532,-33.33199999999988
4,-31.572525,-31.876244,-32.768044,-32.84555,-32.00581,-31.75002,-32.155693,-34.18188,-32.801968,-33.203243,-33.617645,-32.124832,-32.254333,-32.628326,-33.866714,-32.45017,-32.59716,-32.51513,-32.747555,-33.619225,9.821999999999662
5,9.710175,10.5604725,8.812013,9.280152,10.039003,8.667748,9.928215,9.649734,9.283003,9.137309,10.88272,10.094922,9.661157,10.449932,9.213178,10.117079,10.500315,8.850675,9.428087,9.013712,-2.618999999999687
6,-1.8965963,-1.911707,-1.8050089,-2.4276934,-2.2997596,-2.0076885,-2.1353025,-2.663434,-3.053632,-2.5245428,-2.4045744,-2.220779,-3.078018,-2.2296484,-3.7787845,-2.909603,-2.4769177,-2.937158,-2.86942,-3.2671313,10.710999999999785
7,11.3608,10.17718,9.17883,10.100818,10.5319,9.556341,9.90111,10.335055,10.253554,11.000459,9.128511,11.014914,10.798295,10.964147,9.443434,10.446833,11.333254,9.921141,10.848747,11.014974,-11.449999999999818
8,-10.986206,-10.728358,-11.61564,-10.993575,-11.432314,-11.1375675,-10.955966,-11.919874,-11.684024,-11.76326,-11.146295,-10.778683,-11.494379,-10.736347,-11.438008,-11.344719,-10.908146,-11.3148775,-11.854527,-11.896225,15.704999999999927
9,15.751721,15.408833,14.548238,15.55589,15.332976,15.436355,15.337834,14.636382,15.484594,15.011271,15.220018,15.169521,15.471274,15.823518,15.557059,15.657018,15.727429,15.192953,15.464106,15.910853,1.181999999999789
10,0.98777443,2.0650184,1.7862034,1.5602667,0.8822551,1.4299661,1.3446908,0.68871576,0.80894023,1.1544119,1.4579297,1.5462644,0.46009275,1.6068829,1.2086539,0.63082165,1.6621529,1.011162,0.89379346,0.97685736,14.860000000000127
