,1_times_lag5,2_times_lag5,test_percentage
0,14.079965,9.146321,0.0771999999997206
1,8.020098,11.200947,-10.785099999999602
2,6.98104,7.8077374,36.36859999999979
3,0.6184735,-0.5609312,14.503799999999956
4,-3.1970038,-1.5382885,-30.80529999999999
5,5.8183484,7.146993,1.300000000000182
6,5.5400267,4.6092477,10.68939999999975
7,-0.29938287,2.5912795,10.029899999999998
8,11.604326,15.616545,-4.7466999999996915
9,20.619278,19.539246,-2.7231000000001586
10,17.22813,15.239897,-18.677999999999884
11,9.421769,12.492721,8.996799999999894
12,4.817509,1.9791055,33.65990000000011
13,5.0649667,5.326323,35.66369999999961
14,0.6971449,-2.12704,17.99770000000035
15,-8.560517,-9.020155,49.17459999999983
16,11.021247,9.394007,-1.3683999999998377
17,-4.081678,-1.4494905,-37.31489999999985
18,-6.315506,-4.0319176,71.97159999999985
19,8.90015,6.530259,1.289299999999912
20,5.6159096,4.620039,5.572999999999865
21,11.281096,14.740188,-9.417699999999968
22,1.9306378,1.9063759,52.42500000000018
23,9.136077,11.154623,157.05719999999974
24,14.375163,16.415243,-19.767100000000028
25,0.05477014,1.6471002,12.307900000000245
26,-13.288092,-14.089856,-12.870400000000245
27,8.239753,5.5121565,53.051200000000335
28,20.518183,20.64802,33.57049999999981
29,20.83515,21.645596,26.671100000000024
30,15.443173,15.190936,47.852499999999964
31,26.716887,22.008827,4.31880000000001
32,8.845245,14.181574,-136.55650000000014
33,3.9183233,5.5545654,57.13110000000006
34,27.914705,25.554617,33.314800000000105
35,28.112553,24.908699,-33.35599999999977
36,36.137714,35.328754,-36.26630000000023
37,8.772093,9.445395,31.066200000000208
38,1.8711467,-5.36121,74.66640000000007
39,-9.333659,-11.894827,-5.442600000000311
40,1.1594726,-0.8285398,-0.3346999999998843
41,5.8025265,10.20973,10.814699999999903
42,12.918642,15.244993,2.6937000000002627
43,0.6712393,2.5313396,-61.11740000000009
44,7.026237,8.3141165,-45.93589999999995
45,11.554554,6.6733084,25.624199999999746
46,21.172808,23.15642,-27.77619999999979
47,8.116732,8.287771,95.8145999999997
48,15.41812,17.203829,79.60300000000007
49,6.0809283,6.015561,6.461700000000292
