,1_times_lag8,2_times_lag8,3_times_lag8,4_times_lag8,5_times_lag8,6_times_lag8,7_times_lag8,8_times_lag8,9_times_lag8,10_times_lag8,11_times_lag8,12_times_lag8,13_times_lag8,14_times_lag8,15_times_lag8,16_times_lag8,17_times_lag8,18_times_lag8,19_times_lag8,20_times_lag8,test_percentage
0,30.069971,27.276855,31.791597,33.07978,24.577906,26.857004,28.018284,26.573809,28.892515,25.6426,30.100224,32.969696,26.934607,29.525469,28.623415,29.812588,30.407597,33.337776,29.692017,26.25636,0.0771999999997206
1,5.156534,5.4291,3.802324,4.9285703,5.999925,4.886227,4.581533,5.3517385,3.8113163,6.5083,3.4567487,5.184941,4.0092845,4.3856044,5.248089,3.52272,4.9404187,4.6450925,5.814469,4.843139,-10.785099999999602
2,1.4534022,4.1587224,3.8537924,2.8094919,1.5526214,3.4078898,0.3521889,2.505826,3.581428,2.5887203,2.068074,2.3825362,3.387326,0.6477681,2.0410829,2.5252426,0.951648,2.9020379,2.0259984,0.8350346,36.36859999999979
3,-0.62025803,-2.5045712,-2.669416,-1.4642906,-5.286177,-1.3719124,-0.48353288,0.018804006,-1.8671038,-4.009463,-2.2211795,-1.3873692,-2.1039097,-1.6319366,-2.5696282,-0.77983207,-2.6411674,-1.8205223,-4.4853573,-0.1862999,14.503799999999956
4,-2.3760552,-1.1856825,-5.334469,-3.6657712,-3.0003715,-5.182723,-3.527941,-3.7666824,-6.212579,-3.83334,-1.3282629,-3.9027095,-5.688758,-4.008014,-4.2245283,-3.9043407,-2.980947,-3.613514,-4.170773,-4.064582,-30.80529999999999
5,1.9256793,5.119392,1.0608033,3.9734633,0.4158232,4.214209,4.166676,2.392381,2.8446004,4.0492587,4.0928955,2.6233249,6.207064,4.4866576,2.9699812,4.035919,3.7446866,0.07694358,5.4978085,5.3826637,1.300000000000182
6,7.077951,6.969934,10.136613,7.439659,7.0099983,7.516966,7.754062,9.394565,8.489397,5.5777974,6.230205,6.7659025,3.893995,8.76341,8.0379095,6.9446344,8.487386,7.2075386,5.5511155,7.157346,10.68939999999975
7,-3.7921917,-0.72474605,-3.0174131,-2.0529702,-1.7420067,-3.2890694,-2.7802696,-0.42846024,-3.266375,-4.589865,-5.678667,-2.162663,-2.2480848,-2.6734293,-4.542754,-2.36714,-2.9091856,-4.100243,-2.4264343,-1.0357475,10.029899999999998
8,14.103418,18.93571,16.309519,14.653931,18.312906,14.124297,15.770543,16.576986,15.043411,19.54832,15.59509,17.137789,15.406836,17.629545,16.93926,18.042873,18.210299,16.51592,15.824582,14.884447,-4.7466999999996915
9,14.457745,14.722363,18.746899,21.816286,16.722483,19.190145,18.333004,18.69683,16.554901,16.15547,18.112906,20.605368,17.571444,20.545876,18.070831,18.587711,20.92254,15.973885,18.856012,20.116356,-2.7231000000001586
10,12.4832115,15.862089,13.332827,13.2206745,12.097373,13.993716,15.76389,15.376528,13.943881,12.408562,12.689165,11.86226,13.48497,12.521164,15.080489,14.575526,13.379864,13.598627,13.426851,19.490492,-18.677999999999884
