,1_times_lag9,2_times_lag9,test_percentage
0,12.153702,11.634467,0.0771999999997206
1,7.361598,7.827571,-10.785099999999602
2,6.202109,5.9352894,36.36859999999979
3,2.194224,2.9360402,14.503799999999956
4,-1.8455458,-2.965309,-30.80529999999999
5,6.7879434,6.877156,1.300000000000182
6,6.393332,7.0733147,10.68939999999975
7,-0.37816957,3.142199,10.029899999999998
8,14.953307,13.171096,-4.7466999999996915
9,20.108915,20.550331,-2.7231000000001586
10,12.981973,15.998862,-18.677999999999884
11,8.997386,12.491737,8.996799999999894
12,1.9743487,0.8672964,33.65990000000011
13,3.5246005,6.770867,35.66369999999961
14,-0.8115136,0.34842485,17.99770000000035
15,-3.7266808,-2.6592581,49.17459999999983
16,12.525858,8.542508,-1.3683999999998377
17,-2.9884195,-3.2557523,-37.31489999999985
18,2.7349522,-2.1743178,71.97159999999985
19,2.0288255,6.0034494,1.289299999999912
20,5.0321846,4.3552322,5.572999999999865
21,7.739099,10.285716,-9.417699999999968
22,1.9838386,4.3724127,52.42500000000018
23,9.015693,9.399195,157.05719999999974
24,16.96964,16.0712,-19.767100000000028
25,-3.3034072,1.6375179,12.307900000000245
26,-5.320741,-13.150733,-12.870400000000245
27,10.16753,13.449151,53.051200000000335
28,22.276203,21.39685,33.57049999999981
29,25.966347,26.00281,26.671100000000024
30,20.115393,15.378956,47.852499999999964
31,23.3257,24.867172,4.31880000000001
32,7.943024,4.8287606,-136.55650000000014
33,-0.3149652,0.6135322,57.13110000000006
34,27.816471,24.533457,33.314800000000105
35,24.229246,24.494783,-33.35599999999977
36,35.032692,30.608465,-36.26630000000023
37,5.709225,4.0378604,31.066200000000208
38,-3.3964472,-4.2911696,74.66640000000007
39,-6.300933,-2.3813717,-5.442600000000311
40,-7.013747,-6.1565437,-0.3346999999998843
41,6.0366783,3.3740537,10.814699999999903
42,15.45328,16.357008,2.6937000000002627
43,-0.54355824,2.8182976,-61.11740000000009
44,10.339845,2.7934177,-45.93589999999995
45,5.3191533,8.015255,25.624199999999746
46,17.789495,18.694689,-27.77619999999979
47,7.383162,5.3945413,95.8145999999997
48,15.029852,17.01454,79.60300000000007
49,6.1585064,9.33854,6.461700000000292
