,1_times_lag6,2_times_lag6,test_percentage
0,13.462742,7.0243955,0.0771999999997206
1,8.184725,10.8156,-10.785099999999602
2,6.7869973,8.055897,36.36859999999979
3,0.19349045,2.9022822,14.503799999999956
4,-4.711322,-2.1499422,-30.80529999999999
5,5.9027014,3.5563633,1.300000000000182
6,6.964927,7.5901275,10.68939999999975
7,0.51282793,-1.3472931,10.029899999999998
8,16.316216,10.769625,-4.7466999999996915
9,21.879545,18.810211,-2.7231000000001586
10,14.994905,13.252809,-18.677999999999884
11,11.968558,8.584577,8.996799999999894
12,3.009582,6.3343577,33.65990000000011
13,3.9372861,5.215816,35.66369999999961
14,2.6227164,-1.2875882,17.99770000000035
15,-5.1719284,-3.7249484,49.17459999999983
16,8.581124,9.69349,-1.3683999999998377
17,-2.9229364,-0.0035651624,-37.31489999999985
18,-2.8829398,-3.4171264,71.97159999999985
19,8.710807,4.8249784,1.289299999999912
20,6.496418,5.6837187,5.572999999999865
21,10.570522,9.899774,-9.417699999999968
22,5.8867016,1.6500896,52.42500000000018
23,8.783404,10.528896,157.05719999999974
24,17.89551,13.638946,-19.767100000000028
25,2.7725606,2.3476932,12.307900000000245
26,-18.470766,-11.515032,-12.870400000000245
27,10.020666,12.407247,53.051200000000335
28,16.563215,17.7702,33.57049999999981
29,25.107452,26.872686,26.671100000000024
30,19.323076,17.66958,47.852499999999964
31,21.588398,20.41235,4.31880000000001
32,5.438747,7.402912,-136.55650000000014
33,2.454636,10.135778,57.13110000000006
34,19.037832,26.86785,33.314800000000105
35,27.789629,27.14663,-33.35599999999977
36,29.791855,39.09935,-36.26630000000023
37,5.5647297,8.392762,31.066200000000208
38,-4.6190066,-6.9434676,74.66640000000007
39,-7.143695,-7.8542905,-5.442600000000311
40,-4.090796,2.1141684,-0.3346999999998843
41,10.944556,10.321042,10.814699999999903
42,18.445496,20.601082,2.6937000000002627
43,0.64250064,0.49885756,-61.11740000000009
44,9.727353,13.101485,-45.93589999999995
45,7.3802953,14.443912,25.624199999999746
46,20.5598,23.126736,-27.77619999999979
47,5.0967407,3.2790635,95.8145999999997
48,14.716857,19.948376,79.60300000000007
49,10.14526,8.463667,6.461700000000292
