,1_times_lag3,2_times_lag3,3_times_lag3,4_times_lag3,5_times_lag3,6_times_lag3,7_times_lag3,8_times_lag3,9_times_lag3,10_times_lag3,11_times_lag3,12_times_lag3,13_times_lag3,14_times_lag3,15_times_lag3,16_times_lag3,17_times_lag3,18_times_lag3,19_times_lag3,20_times_lag3,test_percentage
0,2.9973288,3.078492,3.332989,2.5418816,2.183655,2.4172783,1.9386299,1.2903137,2.7421405,3.7806487,2.2531872,3.2179964,2.41464,3.0498772,2.7309282,2.9946933,2.8688207,2.592271,1.4402878,2.0404496,6.160000000000309
1,6.125562,6.785345,7.2983294,6.0298724,7.308661,6.569887,5.530769,6.0221505,6.4635315,7.262039,5.538743,6.1877737,6.4827538,5.497728,6.247563,5.8171,5.4607525,6.3411007,5.5807133,6.1084304,-1.5900000000001455
2,20.027643,18.52428,20.84095,18.635017,21.000347,19.244757,18.962374,20.46608,19.374931,21.134003,18.640263,19.819256,20.474771,18.835203,18.867638,19.13719,19.869871,19.258432,18.943577,19.582956,1.7100000000000364
3,23.308563,22.36927,24.12633,22.249514,24.475687,22.139048,22.006296,23.502625,22.776943,24.376091,21.443523,23.194029,22.93099,21.786423,22.682064,22.59951,21.962585,22.009846,22.006216,22.877504,33.61999999999989
4,-2.3506672,-1.7357796,-2.3716378,-2.9338584,-1.849984,-2.9970872,-3.9306116,-3.4711957,-4.2302694,-0.69943255,-3.4714625,-2.0593593,-3.716625,-3.567868,-1.5906392,-2.0634902,-3.0144486,-3.5362418,-3.0014677,-2.480218,-19.33999999999969
5,2.99209,3.1981697,4.4552703,4.854263,4.5175004,4.905237,3.7251484,4.3481464,2.1913009,5.845246,3.1407857,3.505159,3.8840542,1.8953158,5.088509,4.2985744,1.9987452,1.6231513,3.91643,3.3492537,-31.100000000000364
6,-18.196388,-19.7429,-17.407818,-17.201525,-16.75085,-20.43371,-18.843557,-16.26757,-17.880514,-17.670025,-18.731224,-16.240337,-18.613428,-17.676535,-18.775059,-16.813456,-18.063324,-20.084982,-17.664984,-18.499222,1.3800000000001091
7,-62.548046,-60.80696,-61.31368,-61.547672,-63.892487,-62.69046,-65.08544,-62.9351,-64.40251,-60.63296,-60.09034,-60.027393,-65.01227,-59.683304,-59.14862,-58.84132,-60.673462,-64.322556,-62.356953,-63.745914,-1.8299999999999272
8,-90.94333,-88.84941,-89.625946,-91.12139,-94.54514,-90.700165,-96.002106,-94.68447,-91.38317,-92.683685,-92.67885,-91.00274,-95.44324,-89.135666,-86.697105,-89.13774,-90.29597,-94.26997,-92.06678,-91.831726,-59.84999999999991
9,-62.98203,-61.421833,-59.78357,-62.647415,-62.818077,-59.84314,-64.77073,-60.669582,-64.370125,-65.58843,-62.370007,-62.30842,-65.584915,-62.666546,-59.431347,-61.56056,-62.868847,-64.46801,-60.354263,-61.386696,-113.19000000000005
10,4.9536123,-1.2628651,7.079885,4.6493373,7.0441084,6.438944,4.58198,10.477697,2.0475883,3.7127776,6.66666,6.2369175,4.0367537,3.9456124,4.2935424,5.8422494,8.569574,-0.12344554,7.047185,6.302283,46.19999999999982
11,-41.60965,-39.940727,-41.336353,-41.312668,-39.94596,-42.874912,-45.716774,-41.36157,-47.738213,-44.567112,-40.055664,-40.124657,-49.878014,-44.90358,-41.391174,-40.03126,-40.941334,-43.48616,-42.123146,-45.730587,-13.480000000000018
12,-63.12971,-59.104145,-60.317223,-60.40575,-65.89991,-62.30699,-64.60187,-69.18743,-60.76426,-61.74149,-63.035538,-61.50327,-65.41801,-58.314888,-59.84995,-55.870857,-64.073296,-67.59073,-62.17374,-62.952236,-100.65999999999985
13,4.5930023,2.2109985,9.374466,6.8626304,9.249943,7.0468125,3.2637544,10.96205,5.618026,6.156978,10.522744,6.9864206,8.5637,6.300618,5.4487686,7.2370524,10.277601,2.1112325,6.822214,3.837036,38.55000000000018
14,-1.6239731,-1.9685197,-1.1921508,-0.6971633,0.5613148,-2.9116688,-6.1419096,-0.33831388,-4.993575,-1.8485684,-0.3271556,2.6406934,-4.8252234,-3.9098804,-2.9852445,-1.7742475,-1.7432866,-0.6491554,-2.3112192,-7.4019594,36.44999999999982
15,9.452316,11.154522,11.722182,10.195501,6.906802,9.2699175,8.224503,2.463852,9.957242,12.835088,6.5175543,10.399518,8.477266,10.056482,10.249393,13.252774,7.9328723,4.8588915,7.7394133,10.388725,6.940000000000055
16,40.126873,39.003353,45.06492,40.059364,45.8016,42.147636,40.022697,43.09383,39.383015,42.52697,38.86923,38.959877,43.398106,36.165035,41.02853,37.9811,43.063263,38.115284,40.776237,42.28031,35.690000000000055
17,16.422842,14.439547,17.83287,14.532542,18.3487,14.885993,13.539599,18.068192,14.17211,16.64538,12.603356,15.02972,12.937545,12.445847,14.251223,14.642711,14.119351,13.715288,13.934855,14.058614,32.56999999999971
18,-15.354345,-14.4609,-15.396625,-17.321354,-18.537184,-17.735971,-18.962809,-19.49858,-17.445429,-13.988321,-16.864851,-16.852354,-17.390877,-15.243016,-15.141646,-13.006261,-17.05521,-19.853693,-19.50057,-17.60626,1.0199999999999818
19,-16.684526,-16.578451,-15.223069,-16.264055,-16.245455,-17.011784,-21.140596,-18.649595,-17.456787,-14.198892,-18.46632,-18.614899,-16.745783,-18.280014,-16.589079,-17.488653,-18.976145,-17.965834,-20.172195,-19.480734,-15.959999999999582
