,1_times_lag7,2_times_lag7,test_percentage
0,9.983035,10.642578,-37.809999999999945
1,12.820723,11.003858,5.799999999999727
2,-7.7310433,-10.886522,3.630000000000109
3,-11.96056,-8.909748,22.43000000000029
4,14.16975,13.741608,-20.91000000000031
5,-10.402815,-11.680247,-3.849999999999909
6,-1.0461982,1.9946116,41.05000000000018
7,14.418764,11.213927,23.049999999999727
8,3.6874826,0.270978,2.430000000000291
9,-8.840088,-10.770995,18.33999999999969
10,6.005392,3.385205,12.829999999999927
11,8.037188,10.608754,-6.089999999999691
12,9.067263,11.909805,-25.559999999999945
13,7.969031,9.173746,1.8299999999999272
14,9.728196,8.156405,1.9200000000000728
15,7.3674536,8.579651,34.929999999999836
16,3.9058776,3.7516768,8.300000000000182
17,-6.6420336,-6.0951943,-7.300000000000182
18,-11.694266,-14.041363,29.86999999999989
19,1.0733118,0.47453755,4.160000000000309
20,6.2316003,4.015449,4.9399999999996
21,8.169423,7.6605477,-9.819999999999709
22,0.7965418,3.6559298,17.789999999999964
23,7.9121895,9.500723,3.4400000000000546
24,9.014827,10.333029,-2.2100000000000364
25,-4.337903,-5.0271497,-1.5199999999999818
26,-17.91952,-19.357582,-7.890000000000327
27,3.9150455,4.074636,19.200000000000273
28,5.7207394,5.704465,-10.88000000000011
29,-1.1789435,-5.2841334,-3.1599999999998545
30,0.364356,0.5276145,-18.200000000000273
31,0.3449998,1.3277774,-22.519999999999982
32,11.050583,12.40764,-5.859999999999673
33,2.1145244,3.2305577,40.23000000000002
34,7.6929646,7.5404997,8.2199999999998
35,-3.5464036,-4.2836313,19.40000000000009
36,-1.6466336,1.4721578,-2.4400000000000546
37,-8.0609455,-4.9228706,14.0
38,-4.9006796,-4.8578496,10.460000000000036
39,8.310864,8.559474,-0.36999999999989086
40,4.371881,3.4981825,-8.340000000000146
41,4.232923,1.2078441,30.65000000000009
42,5.5325923,4.2529287,-54.17000000000007
43,4.3261247,4.694518,-2.349999999999909
44,-0.6794281,2.2133229,20.09999999999991
45,8.312333,8.616336,-13.090000000000146
46,7.1767254,7.4707103,10.070000000000164
47,0.0037958445,-1.7337595,18.960000000000036
48,-9.166185,-8.735697,32.789999999999964
49,-14.165242,-8.472391,0.04999999999972715
