,1_times_lag5,2_times_lag5,test_percentage
0,8.438822,7.9392357,-37.809999999999945
1,11.158043,9.32102,5.799999999999727
2,-8.713278,-6.8171873,3.630000000000109
3,-13.189839,-13.578633,22.43000000000029
4,15.1852865,14.355787,-20.91000000000031
5,-8.519811,-9.354416,-3.849999999999909
6,-0.33740652,-1.0378217,41.05000000000018
7,8.6067705,11.558552,23.049999999999727
8,0.048004054,0.64799625,2.430000000000291
9,-9.027886,-8.192247,18.33999999999969
10,5.020255,5.1523986,12.829999999999927
11,9.772872,10.279611,-6.089999999999691
12,12.151785,9.061864,-25.559999999999945
13,12.358939,7.948916,1.8299999999999272
14,3.9081175,10.143314,1.9200000000000728
15,6.7051206,7.8866286,34.929999999999836
16,3.801593,1.072682,8.300000000000182
17,-5.8978662,-7.2581024,-7.300000000000182
18,-12.843853,-8.005812,29.86999999999989
19,1.7718709,0.91828585,4.160000000000309
20,6.02742,3.8047414,4.9399999999996
21,6.34759,6.812632,-9.819999999999709
22,-1.1996529,2.004513,17.789999999999964
23,7.615359,7.684004,3.4400000000000546
24,7.364904,8.591123,-2.2100000000000364
25,-2.0428455,-5.9125595,-1.5199999999999818
26,-15.550652,-17.83088,-7.890000000000327
27,6.938,2.796478,19.200000000000273
28,3.8500943,3.4934518,-10.88000000000011
29,-3.5694063,-0.726137,-3.1599999999998545
30,-0.57095903,0.8719473,-18.200000000000273
31,0.38369775,1.9186531,-22.519999999999982
32,12.394808,10.400862,-5.859999999999673
33,2.5998359,2.1240993,40.23000000000002
34,7.891164,6.546284,8.2199999999998
35,-2.1173077,-3.185441,19.40000000000009
36,0.47990775,-1.8613995,-2.4400000000000546
37,-6.082093,-7.4524937,14.0
38,-4.714499,-5.3096886,10.460000000000036
39,7.2992473,9.186831,-0.36999999999989086
40,6.4851227,3.5730667,-8.340000000000146
41,0.5921349,2.4621077,30.65000000000009
42,4.950708,2.78509,-54.17000000000007
43,3.2993808,4.3707294,-2.349999999999909
44,-2.715053,-1.6733439,20.09999999999991
45,8.059302,6.795833,-13.090000000000146
46,6.393438,5.9410458,10.070000000000164
47,-0.95088375,0.38728964,18.960000000000036
48,-6.0643816,-7.5572424,32.789999999999964
49,-12.17027,-9.175356,0.04999999999972715
