,1_times_lag5,2_times_lag5,3_times_lag5,4_times_lag5,5_times_lag5,6_times_lag5,7_times_lag5,8_times_lag5,9_times_lag5,10_times_lag5,11_times_lag5,12_times_lag5,13_times_lag5,14_times_lag5,15_times_lag5,16_times_lag5,17_times_lag5,18_times_lag5,19_times_lag5,20_times_lag5,test_percentage
0,-1.7099909,-1.8827277,-1.7091845,-1.8014433,-1.6560509,-1.6875557,-1.664589,-1.8723625,-1.7947412,-1.7139649,-1.935672,-1.8316157,-1.6951048,-1.8889214,-1.9007671,-2.0418901,-1.969139,-1.8443153,-1.9648783,-1.9418886,-0.2400000000000091
1,-0.08292867,-0.26804212,-0.096025385,-0.16147579,-0.075141825,-0.094656155,-0.111544624,-0.2179395,-0.21723153,-0.122559406,-0.30606848,-0.16685137,-0.15890819,-0.21398735,-0.24102573,-0.292987,-0.19995046,-0.25603268,-0.3681258,-0.32864267,14.22999999999979
2,14.061415,14.026775,13.651524,13.961129,14.112626,14.263244,13.669369,13.814995,14.134299,13.884011,13.382358,14.142739,13.967232,14.396043,13.505422,13.668631,13.980901,13.088043,13.888343,13.679187,-1.6699999999998454
3,-1.8681296,-1.6626363,-1.4856775,-1.5686865,-1.0537585,-1.3377415,-1.7239828,-1.4821982,-1.5433062,-1.6351042,-1.8504225,-1.7840205,-1.5853449,-1.7451988,-1.6892297,-1.833273,-1.7506734,-1.9374784,-1.415305,-2.0493414,6.3599999999999
4,6.0902166,6.2608705,6.3684893,6.045439,6.40637,6.00724,6.349589,6.5902443,6.4652557,6.027156,5.976288,6.3928833,6.0726314,6.552572,6.11136,6.2665706,6.2043476,5.689791,6.2125998,6.16817,-2.7100000000000364
5,-2.2249157,-2.6696343,-2.2646658,-3.033563,-2.4939961,-2.31133,-2.577443,-2.7176626,-3.0517175,-2.7046287,-2.7009106,-2.4731739,-2.4819472,-2.955003,-2.6172616,-2.5891044,-2.6834347,-2.5235338,-2.906382,-2.736801,-2.349999999999909
6,-2.0793684,-2.378334,-2.1427395,-2.250301,-2.048748,-2.2142158,-2.4854476,-2.2084966,-2.287749,-2.253196,-2.2388432,-2.349315,-2.2948835,-2.1751492,-2.3629568,-2.3310046,-2.3246632,-2.14781,-2.3080902,-2.8940265,-1.75
7,-1.5250368,-1.7970927,-1.3894745,-1.5847781,-1.4616618,-1.3647335,-1.6339388,-1.7640527,-1.5954539,-1.6089365,-1.6974018,-1.6442254,-1.711869,-1.8127114,-1.7060465,-1.8463804,-1.5728253,-1.7355425,-1.8459258,-1.619078,4.730000000000018
8,4.71158,4.482266,4.8437543,4.7330885,4.870226,4.68217,4.722547,4.4982896,4.7912736,4.78311,4.43493,4.7817993,4.7483454,4.9228115,4.484848,4.506245,4.4745383,4.3589725,4.674643,4.582246,11.480000000000018
9,11.282718,11.357731,11.025299,11.378781,11.388573,11.510024,11.157873,11.015053,11.435728,11.1959095,10.752715,11.546962,11.337058,11.638652,11.025356,10.995561,11.253839,10.631532,11.541936,10.973033,-2.2000000000000455
